num_bikes_available,num_bikes_available_types.mechanical,num_bikes_available_types.ebike,num_docks_available,last_reported
2,0,2,25,1670112358
2,0,2,25,1670112892
2,0,2,25,1670113157
2,0,2,25,1670113424
2,0,2,25,1670113692
2,0,2,25,1670113958
3,0,3,24,1670114225
3,0,3,24,1670114491
3,0,3,24,1670114757
3,0,3,24,1670115289
3,0,3,24,1670115558
3,0,3,24,1670115823
3,0,3,24,1670116088
3,0,3,24,1670116356
3,0,3,24,1670116621
3,0,3,24,1670116889
3,0,3,24,1670117157
3,0,3,24,1670117689
3,0,3,24,1670117956
3,0,3,24,1670118226
3,0,3,24,1670118491
3,0,3,24,1670118757
3,0,3,24,1670119025
3,0,3,24,1670119293
3,0,3,24,1670119558
3,0,3,24,1670120092
3,0,3,24,1670120360
3,0,3,24,1670120628
3,0,3,24,1670120891
3,0,3,24,1670121159
3,0,3,24,1670121430
3,0,3,24,1670121693
3,0,3,24,1670121958
3,0,3,24,1670122493
3,0,3,24,1670122760
3,0,3,24,1670123027
3,0,3,24,1670123293
3,0,3,24,1670123561
3,0,3,24,1670123827
3,0,3,24,1670124095
3,0,3,24,1670124362
3,0,3,24,1670124889
3,0,3,24,1670125156
3,0,3,24,1670125423
3,0,3,24,1670125692
3,0,3,24,1670125960
3,0,3,24,1670126226
3,0,3,24,1670126491
3,0,3,24,1670126759
3,0,3,24,1670127294
3,0,3,24,1670127560
3,0,3,24,1670127828
3,0,3,24,1670128099
3,0,3,24,1670128368
3,0,3,24,1670128633
3,0,3,24,1670128901
3,0,3,24,1670129169
3,0,3,24,1670129436
3,0,3,24,1670129971
3,0,3,24,1670130237
3,0,3,24,1670130503
3,0,3,24,1670130770
3,0,3,24,1670131036
3,0,3,24,1670131301
3,0,3,24,1670131569
3,0,3,24,1670131837
3,0,3,24,1670132365
3,0,3,24,1670132633
3,0,3,24,1670132897
3,0,3,24,1670133162
3,0,3,24,1670133428
3,0,3,24,1670133696
3,0,3,24,1670133963
3,0,3,24,1670134499
3,0,3,24,1670134767
3,0,3,24,1670135036
3,0,3,24,1670135304
3,0,3,24,1670135572
3,0,3,24,1670135840
3,0,3,24,1670136105
